Id,CustomerLocationId,MarketplaceDistributorId,Code,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,borrado
"5,960","87,703",11,4514,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,908","87,773",18,5289,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,883","85,063",44,103652,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,961","81,847",42,260,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,962","83,278",42,3372,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,963","82,137",42,2626,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,964","88,210",42,3014,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,965","85,322",42,2231,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,966","90,341",42,939,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,967","86,621",42,2620,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,968","86,340",42,3098,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,969","90,184",42,3526,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,970","89,932",25,151064,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,971","84,562",42,411,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,972","88,843",42,2680,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,973","84,196",42,23,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,974","84,543",42,525,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,975","84,647",42,3465,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,976","87,895",45,37787,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,977","88,861",42,3473,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,978","88,150",25,190017,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,979","83,812",11,4422,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,980","85,134",9,399,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,981","87,887",18,2247,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,982","89,081",45,27840,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,983","84,449",9,4752,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,984","89,395",11,4694,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,985","89,391",11,4693,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,987","88,934",9,8428,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,988","88,291",18,4996,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,990","89,081",11,31576,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,991","84,472",44,100203,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,992","89,362",45,21535,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,993","83,321",45,16143,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,997","89,081",43,3301,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,998","85,748",45,15240,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,999","82,150",45,11441,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,000","88,651",45,32896,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,001","86,085",12,2393603,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,002","87,935",42,158,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,003","90,180",45,36376,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,004","86,164",45,11826,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,005","82,433",42,3176,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,006","82,241",11,109515,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,007","85,816",45,15619,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,008","87,350",45,22941,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,009","90,088",18,3228,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,010","86,006",11,9140,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,011","85,703",12,1919201,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,012","90,047",24,4068,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,013","90,174",45,37416,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,014","82,770",11,9288,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,015","85,436",12,4269401,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,016","82,983",25,250579,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,017","86,420",45,15236,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,018","82,964",45,10691,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,019","89,972",45,15144,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,020","84,549",11,140003,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,022","82,706",42,3518,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,023","86,273",24,4496,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,024","88,998",45,32880,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,025","85,381",45,14108,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,026","89,405",45,23110,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,027","87,063",36,2307,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,028","88,319",11,111326,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,029","86,848",12,7625701,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,030","83,342",45,36589,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,031","83,528",45,21650,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,034","89,591",34,343,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,035","84,503",45,13293,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,037","89,595",45,27096,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,039","86,396",32,43917,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,040","85,820",9,6037,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,041","88,836",12,4091101,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,042","90,318",25,251520,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,044","87,390",9,8385,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,046","90,255",11,13126,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,047","82,871",18,2524,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,021","85,420",45,38246,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,043","84,061",25,251075,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"5,986","81,772",18,1340,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,049","83,890",11,106440,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,051","86,770",12,9615801,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,052","84,730",25,200650,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,053","86,525",12,60832,"August 1, 2025, 11:36 AM","August 1, 2025, 11:36 AM",,"January 1, +1000000000, 12:00 AM",,0
"6,054",165,45,35804,"August 1, 2025, 1:30 PM","August 1, 2025, 1:30 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,055","10,353",45,34777,"August 1, 2025, 1:30 PM","August 1, 2025, 1:30 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,056","10,326",9,10890,"August 1, 2025, 1:30 PM","August 1, 2025, 1:30 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,057",159,36,3655,"August 1, 2025, 1:31 PM","August 1, 2025, 1:31 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,058","10,333",45,17159,"August 1, 2025, 1:31 PM","August 1, 2025, 1:31 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,059","10,326",45,27690,"August 1, 2025, 1:31 PM","August 1, 2025, 1:31 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,060","10,326",36,1984,"August 1, 2025, 1:32 PM","August 1, 2025, 1:32 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,061",152,45,12348,"August 1, 2025, 1:32 PM","August 1, 2025, 1:32 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,062","10,353",9,6801,"August 1, 2025, 1:32 PM","August 1, 2025, 1:32 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,063","10,333",32,13554,"August 1, 2025, 1:32 PM","August 1, 2025, 1:32 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,064","90,622",36,9999,"August 1, 2025, 4:42 PM","August 1, 2025, 4:42 PM",,"January 1, +1000000000, 12:00 AM",,0
"6,066","10,346",45,32989,"August 2, 2025, 12:38 PM","August 2, 2025, 12:38 PM",,"January 1, 2000, 12:00 AM",,0
"6,067","10,346",36,3657,"August 2, 2025, 12:39 PM","August 2, 2025, 12:39 PM",,"January 1, 2000, 12:00 AM",,0
"6,070","90,623",12,1125,"August 2, 2025, 11:13 PM","August 2, 2025, 11:13 PM",,"January 1, 2000, 12:00 AM",,0
"6,077","90,623",11,4960,"August 3, 2025, 2:22 PM","September 17, 2025, 1:49 PM",,"January 1, 2000, 12:00 AM",,0
"6,169","90,739",25,1111,"August 3, 2025, 10:37 PM","August 3, 2025, 10:37 PM",,"January 1, 2000, 12:00 AM",,0
"6,170","90,737",36,9998,"August 3, 2025, 10:56 PM","August 3, 2025, 10:56 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,539","89,258",45,22348,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,542","86,538",36,1217,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,544","89,929",45,27996,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,545","89,592",18,5048,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,547","89,851",34,4657,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,549","83,634",34,5581,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,550","83,202",45,15288,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,554","90,581",22,107225,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,555","83,192",45,20242,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,558","85,435",11,107433,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,560","89,121",18,308,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,561","84,662",36,1832,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,562","86,987",44,104359,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,563","87,011",45,35487,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,565","87,233",45,25521,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,566","83,802",45,27748,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,567","83,288",45,35548,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,568","86,928",12,10016001,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,570","87,467",36,2298,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,571","89,000",45,32880,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,572","83,890",45,35731,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,573","84,131",18,4446,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,574","87,543",9,7446,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,576","87,227",9,6804,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,577","88,331",36,492,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,578","90,581",22,107222,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,579","86,535",9,5443,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,580","83,295",45,26718,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,581","84,682",45,13324,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,582","90,142",45,34899,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,583","82,922",11,103513,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,584","88,643",45,21606,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,586","90,541",45,24394,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,587","90,202",45,34761,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,588","89,882",45,27609,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,589","86,236",9,8076,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,595","88,943",45,11309,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,598","83,317",45,28088,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,599","87,443",45,37823,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,600","88,785",11,5725,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,601","84,214",11,7385,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,602","88,522",11,107831,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,603","86,828",9,8012,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,604","81,891",45,13821,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,605","88,820",45,10930,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,606","88,820",45,10931,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,607","87,421",36,3615,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,610","86,035",36,625,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,612","83,722",45,21106,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,614","85,747",24,1185,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,615","88,820",45,10932,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,616","89,324",18,144,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,618","89,921",24,4371,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,619","88,693",24,943,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,620","86,157",45,28002,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,621","83,736",11,6552,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,622","81,831",11,5314,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,625","89,602",9,7106,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,627","83,699",11,103141,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,628","83,154",45,36348,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,629","89,993",45,28312,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,630","85,278",45,14170,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,632","89,705",45,24977,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,585","86,817",25,200151,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,553","86,309",36,1788,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,569","88,996",45,34794,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,617","84,516",18,4142,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,624","90,472",18,5299,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,575","85,713",9,1000003268,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,626","84,908",10,1408,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,634","88,665",11,5773,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,635","88,665",45,24397,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,636","88,590",11,5888,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,637","88,590",45,12154,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,638","89,281",11,106966,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,640","89,421",11,5952,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,641","89,421",45,22150,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,642","89,894",11,7219,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,643","89,894",45,27357,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,644","89,750",11,6324,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,645","89,750",45,25918,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,646","89,751",11,5983,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,647","89,751",45,25309,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,648","88,529",11,8644,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,649","88,529",45,11883,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,650","88,326",11,4837,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,651","88,326",45,11139,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,652","89,252",11,4170,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,653","89,252",45,19863,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,654","88,807",45,11039,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,655","89,050",11,5094,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,656","89,050",45,10697,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,657","90,527",11,5941,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,658","90,527",45,23095,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,659","90,306",45,36575,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,660","88,450",11,5947,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
"7,661","88,450",45,11921,"August 4, 2025, 12:04 PM","August 4, 2025, 12:04 PM",,"January 1, +1000000000, 12:00 AM",,0
